epoch,lr,loss,seg_loss,cls_loss,iou,val_loss,val_seg_loss,val_cls_loss,val_iou,val_dice,val_recall_bad,val_precision_bad,val_accuracy
212,0.001,0.6182674637862614,0.6168096278394971,0.0029156746235717685,0.677898718290562,0.6520525059279274,0.6360110570402706,0.03208291846528357,0.444114758690193,0.5384394402964826,0.9901960783342946,0.9901960783342946,0.9901960783828335
213,0.001,0.6170866638422012,0.6162002810410091,0.0017727705063797267,0.6801624955036922,0.6461350456172344,0.6323317838650123,0.027606547674319398,0.4505698619045755,0.5432697563424654,0.9901960783342946,0.9805825241766425,0.9852941175987601
214,0.001,0.6148705184459686,0.6145102381706238,0.0007205609183854124,0.6832142775124561,0.6462518625399646,0.6332811239887687,0.025941524234618627,0.4530977280191592,0.5452790145373559,0.9803921567666283,0.9999999999000001,0.9901960783828335
215,0.001,0.6153716657842908,0.6146271388445582,0.0014890447299486759,0.674954744833576,0.6410576923220765,0.6313453153067944,0.01942476140809994,0.45122507642767373,0.5436773726518155,0.9901960783342946,0.9999999999009902,0.9950980391669069
216,0.001,0.6157275055135999,0.6154056915215084,0.000643623697604718,0.6803131679973539,0.6445293613508636,0.6326769911775402,0.023704764414943902,0.4478477532639597,0.5411366194487326,0.9803921567666283,0.9999999999000001,0.9901960783828335
217,0.001,0.6139965695994241,0.6127387945141111,0.0025155633089265655,0.6890763163568735,0.6536298020213258,0.6318881424034343,0.04348336934458976,0.4480866631901135,0.5415727733924791,0.970588235198962,0.9999999998989899,0.9852941175987601
218,0.001,0.6136301436594555,0.6127422366823468,0.0017758100813287975,0.6905348848727275,0.6385829010430504,0.6336501883525475,0.009865435728273702,0.4477880111470827,0.5413608873627801,0.9901960783342946,0.9999999999009902,0.9950980391669069
219,0.001,0.6257939104522977,0.619582787156105,0.012422245338841873,0.672879704279287,0.6549291809399923,0.6392789167516372,0.03130050187966987,0.44412170965059783,0.5386262524950839,0.9803921567666283,0.9900990098029605,0.9852941175987601
220,0.001,0.6418076647179467,0.6277386673859188,0.0281379866334776,0.6573381472985522,0.6802307408229977,0.6412626563333997,0.07793615378585517,0.4399360729094644,0.5353855330722684,0.9509803920636294,0.9999999998969072,0.9754901960306132
221,0.001,0.6345359810761043,0.6244402144636426,0.020191538182968673,0.6606632172203815,0.6526867881709454,0.6391262879558638,0.027121055442109413,0.4440901896295405,0.5384658710918518,0.9901960783342946,0.9901960783342946,0.9901960783828335
222,0.001,0.6238603783505303,0.6172396764159203,0.013241414920360382,0.6647259400000022,0.6691227046882405,0.6523604276133519,0.033524580080719554,0.42708179321506246,0.525260635241669,0.9901960783342946,0.9901960783342946,0.9901960783828335
223,0.001,0.6202211337430137,0.6185986676386425,0.0032449262299841003,0.6749380202831672,0.6481647023967668,0.630934056113748,0.03446132182052322,0.45524857102969873,0.5468147569640622,0.9803921567666283,0.9900990098029605,0.9852941175987601
224,0.001,0.6188039758375713,0.6153166187661034,0.006974701459902073,0.6729012190983484,0.6660711309489082,0.6388698296219695,0.05440257781860875,0.44352103913589686,0.5381634141816456,0.9803921567666283,0.9900990098029605,0.9852941175987601
225,0.001,0.6251669866698129,0.6174487599304744,0.0154364526970312,0.6812949642024695,0.696097687178967,0.6529680198314143,0.0862593753080742,0.4284302310583456,0.5266614914881527,0.9901960783342946,0.9711538460604661,0.9803921568146866
226,0.001,0.6525686127798898,0.6270723683493478,0.050992486283316145,0.657136330245697,0.7231784977164923,0.6810836558248482,0.08418969508698758,0.4000766871624247,0.5042612365605207,0.9901960783342946,0.935185185098594,0.9607843136783929
227,0.001,0.654838502407074,0.6313618421554565,0.046953324369886626,0.6311767520249763,0.6735058976154701,0.6406896599367553,0.06563247827922597,0.43909335644304076,0.5350116511768179,0.9607843136312957,0.9898989897990002,0.9754901960306132
228,0.001,0.6347916083676475,0.6255807025091988,0.01842180512176128,0.6516938322641881,0.6562105078323215,0.6365664683136285,0.03928803082774667,0.44688818161163507,0.540672832292856,0.9901960783342946,0.9901960783342946,0.9901960783828335
229,0.001,0.6216095451797757,0.6187156598482814,0.005787762871477753,0.673351728796973,0.663654966097252,0.631104101152981,0.06510171995443456,0.451855161495904,0.5442283789404994,0.9607843136312957,0.9898989897990002,0.9754901960306132
230,0.001,0.622977906039783,0.6176002387489591,0.010755343607992731,0.6761319031472707,0.649251926763385,0.6324307123819987,0.033642428507115324,0.45167220983919815,0.5439933818676919,0.9803921567666283,0.9999999999000001,0.9901960783828335
231,0.001,0.6201609351805278,0.6176613909857613,0.0049991006276936135,0.6749558466482506,0.6474906048353981,0.6311803518557081,0.03262053132422414,0.4498271818460479,0.5427630291009485,0.9803921567666283,0.9999999999000001,0.9901960783828335
232,0.001,0.6170977460486549,0.6154887229204178,0.0032180529046205004,0.6840456344442157,0.6516149716050017,0.6368177988949943,0.02959435588369767,0.4404645071844104,0.5359487306736238,0.9803921567666283,0.9999999999000001,0.9901960783828335
233,0.001,0.6170603845800672,0.6154914264168058,0.003137909274041054,0.6794768922070781,0.6347230012510338,0.6287109209041969,0.012024173111307854,0.4547636624694672,0.5464565610513686,0.9901960783342946,0.9999999999009902,0.9950980391669069
234,0.001,0.6192188795123782,0.6170494045530047,0.004338944998120756,0.6823282147958766,0.6568231459926156,0.6340576053834429,0.04553105923182824,0.44838239802060487,0.5417782777931197,0.9803921567666283,0.9999999999000001,0.9901960783828335
235,0.001,0.6099653573972839,0.6092488531555448,0.001433008285987723,0.6893869919237564,0.6457646898194855,0.629841979227814,0.031845392997139225,0.4526555014483958,0.5447923018027752,0.9803921567666283,0.9999999999000001,0.9901960783828335
236,0.001,0.615494222513267,0.6138464968119349,0.003295454815608017,0.688762232256691,0.6490089180422765,0.6304021249799168,0.03721357573408122,0.4526806844623183,0.5448288638587881,0.9803921567666283,0.9999999999000001,0.9901960783828335
237,0.001,0.6124075864042554,0.611623791711671,0.0015675882470012376,0.6918691258573613,0.6495545909685247,0.6284269310680091,0.04225535668870982,0.45421740378380415,0.5461122331252584,0.9803921567666283,0.9999999999000001,0.9901960783828335
238,0.001,0.6141310568366732,0.6135635886873517,0.0011349256809418356,0.6899157975673461,0.642995591841492,0.6339092091018078,0.018172764534349826,0.4524794455927957,0.5448220177887695,0.9901960783342946,0.9901960783342946,0.9901960783828335
239,0.001,0.6119260766676494,0.6115838523421969,0.0006844468927218779,0.6877109063502322,0.648537369335399,0.631243007440193,0.03458872211950959,0.4529129340635287,0.5452099222290172,0.9803921567666283,0.9900990098029605,0.9852941175987601
240,0.001,0.6135007057871137,0.6131729334592819,0.0006555470840144803,0.6888572407406419,0.6592061455343284,0.6354506296270034,0.04751101070467163,0.4471893567268596,0.5409120252823106,0.9803921567666283,0.9999999999000001,0.9901960783828335
241,0.001,0.6130341312714985,0.6126444403614316,0.0007793703277587026,0.6897594458567883,0.6540875358908784,0.631606215355443,0.04496267178625453,0.44932546470177553,0.5422694041364826,0.9803921567666283,0.9999999999000001,0.9901960783828335
242,0.001,0.6127531038863319,0.6122930071183613,0.0009201958070791859,0.6889335899644208,0.6449940730543697,0.6288062410027373,0.0323756378675884,0.4544693381924015,0.5461331817679582,0.9803921567666283,0.9900990098029605,0.9852941175987601
243,0.001,0.6139523791415351,0.6134196157966342,0.0010655229031856703,0.6878406924765955,0.6487520085830315,0.6341295253996756,0.02924496480537688,0.4465676166367958,0.5403744513283235,0.9803921567666283,0.9999999999000001,0.9901960783828335
244,0.001,0.6118239579456193,0.6112495831080845,0.0011487484475115447,0.6909623360415293,0.6541587061741773,0.6378407817260892,0.03263583213236986,0.44402108924124745,0.5385089958550892,0.9803921567666283,0.9900990098029605,0.9852941175987601
245,0.001,0.6130110259566989,0.6126059357609067,0.0008101793183803758,0.6879310368759122,0.6419196315840179,0.6335100151744544,0.016819231833020847,0.4495207552205227,0.5427542075002529,0.9901960783342946,0.9901960783342946,0.9901960783828335
246,0.001,0.6155217907258442,0.6145555866616113,0.001932401537487749,0.6897837947427691,0.6452395828331218,0.6303166297136569,0.029845898094422677,0.4549269636022076,0.5466222248920797,0.9803921567666283,0.9900990098029605,0.9852941175987601
247,0.001,0.6105131528207234,0.6098376704113824,0.0013509701784641948,0.6926645201113819,0.6434369776763168,0.6321530827120239,0.022567822177912675,0.45205249996732105,0.5444272790353619,0.9803921567666283,0.9900990098029605,0.9852941175987601
248,0.001,0.6109665100063596,0.6096867993474007,0.002559422064743038,0.693300900405541,0.6590170544736526,0.6355537357283574,0.046926600822046693,0.44170047564960185,0.5367824566067502,0.9607843136312957,0.9999999998979593,0.9803921568146866
249,0.001,0.6141072383948735,0.6135136378662926,0.0011871977975325926,0.6859681159640235,0.6354089823423648,0.6309229182262047,0.008972121749584581,0.45151864178425216,0.5442201055252932,0.9901960783342946,0.9999999999009902,0.9950980391669069
250,0.001,0.6110639008028167,0.6106125339865685,0.0009027326117835141,0.689172717032586,0.6346639423978095,0.6299687793441847,0.009390300231090947,0.452457996776222,0.5447406643183355,0.9901960783342946,0.9999999999009902,0.9950980391669069
251,0.001,0.6102429138762611,0.6100506697382245,0.00038449459212383123,0.6913145662522807,0.6396889604774176,0.6326010484321445,0.014175791375558166,0.44806082920683815,0.5416010261867212,0.9901960783342946,0.9901960783342946,0.9901960783828335
252,0.001,0.6115727062736239,0.6112682010446276,0.0006090073948143981,0.6967780280505126,0.644209964018242,0.6308908912481046,0.026638171726874278,0.4538807537706099,0.5457554460461334,0.9803921567666283,0.9900990098029605,0.9852941175987601
253,0.001,0.6115600211279733,0.6112901866436005,0.0005396732334962248,0.6904556111455352,0.643619262120303,0.6299955453358445,0.027247455747177202,0.4553188226074128,0.5468784691715297,0.9803921567666283,0.9900990098029605,0.9852941175987601
254,0.001,0.6144292056560516,0.6141275316476822,0.0006033517087676696,0.6959136584179166,0.6412476844647351,0.6314474396845874,0.019600452553919134,0.45062713809816596,0.543513362612295,0.9901960783342946,0.9901960783342946,0.9901960783828335
255,0.001,0.6115966034787041,0.611171305179596,0.0008505867120090573,0.6902250480317027,0.642405252830655,0.6321332127440209,0.02054408679296281,0.45154506745865575,0.5438933445748415,0.9803921567666283,0.9900990098029605,0.9852941175987601
256,0.001,0.6113964425665992,0.611113751573222,0.0005653877222877261,0.692647342076792,0.6464330735159856,0.6353437333714729,0.02217863883832287,0.44866356378156935,0.5420821310709157,0.9803921567666283,0.9900990098029605,0.9852941175987601
257,0.001,0.6100935297352927,0.6098459990961211,0.0004950642989050331,0.6962556014677058,0.636705649249694,0.6300526822314543,0.01330591048862712,0.4559946196858716,0.5474840747027873,0.9803921567666283,0.9999999999000001,0.9901960783828335
258,0.001,0.6093475222587585,0.6091184126479285,0.0004582260995188595,0.6906202272494909,0.6460375487804413,0.6366511408020469,0.018772850543552756,0.4377778077536285,0.5342176781622795,0.9803921567666283,0.9999999999000001,0.9901960783828335
259,0.001,0.6114967209952218,0.6112217115504401,0.0005500221517909917,0.6929597452672073,0.6352082596105688,0.6311615074382109,0.00809350524065724,0.4541214185841565,0.5461594017191236,0.9901960783342946,0.9999999999009902,0.9950980391669069
260,0.001,0.6154138211693082,0.6150833347014019,0.0006609837244988219,0.6896298664176937,0.6387668129275826,0.6310460766156515,0.01544144420026272,0.45309396829589804,0.5453119757852716,0.9901960783342946,0.9901960783342946,0.9901960783828335
261,0.001,0.6123301386833191,0.612046982560839,0.0005663186322116027,0.6871217724111086,0.6384188638013952,0.6315176860958922,0.01380232745306749,0.4567548597771923,0.5479859991271924,0.9803921567666283,0.9999999999000001,0.9901960783828335
262,0.001,0.611196694629533,0.6108742271150861,0.0006449342404916283,0.6912108648110198,0.6545441437001321,0.6355496925466201,0.03798889416251697,0.4451150285008077,0.5395495818459967,0.970588235198962,0.9999999998989899,0.9852941175987601
263,0.001,0.6171326988509723,0.615140078323228,0.003985237557831819,0.6861726615075071,0.6751920434774137,0.6665424634428585,0.017299146730425385,0.4055328324041872,0.5081350002755685,0.9999999999019609,0.9999999999019609,0.9999999999509803
264,0.001,0.686407310622079,0.6377233394554683,0.09736793466644096,0.6214366171541822,0.826977927310794,0.7125829434862324,0.22878995829937504,0.3744084977371975,0.48336140456802806,0.8431372548193004,0.9347826085940454,0.8921568627013649
265,0.001,0.7497745305299759,0.6586499746356692,0.18224911551390374,0.5750287232627391,0.7111293959851358,0.6611920986689773,0.09987461596143012,0.40534267385881284,0.5078790393224419,0.9215686273606306,0.9791666665646702,0.950980392110246
266,0.001,0.6635029379810605,0.6363837165491921,0.054238439936723025,0.6290137596711174,0.6634394935533112,0.641635501501607,0.043607930926715624,0.4381191604640428,0.5336767493450376,0.9901960783342946,0.9805825241766425,0.9852941175987601
267,0.001,0.6403818407229015,0.6257288881710598,0.02930590683328254,0.6546129759757483,0.6720054161314871,0.6422951916853586,0.05942049067394406,0.43510251053744997,0.5315703637433662,0.970588235198962,0.9999999998989899,0.9852941175987601
268,0.001,0.6277960922036853,0.6210020439965385,0.0135880937616873,0.6681349596022318,0.6722625850462446,0.6471283815655053,0.05026841200157708,0.43250872727347467,0.5299691719150152,0.9803921567666283,0.9999999999000001,0.9901960783828335
269,0.001,0.6299053409269878,0.6184630457844053,0.022884588040012335,0.6700907889194945,0.6663235764877469,0.6414265597567839,0.04979400716575922,0.43673361280031353,0.5332353832014775,0.970588235198962,0.9999999998989899,0.9852941175987601
270,0.001,0.6221983177321297,0.6147110696349826,0.014974496323182913,0.6763824263495994,0.6429857074045667,0.6343695801847121,0.017232285702929777,0.4444744811399774,0.5387766967986115,0.9901960783342946,0.9999999999009902,0.9950980391669069
271,0.001,0.6230325400829315,0.6168233369077954,0.012418402296524229,0.6750087961101447,0.6567091339943456,0.6469385004511067,0.019541265442967415,0.43288329280593224,0.5300798895012744,0.9901960783342946,0.9901960783342946,0.9901960783828335
272,0.001,0.6226182792867933,0.6176246787820544,0.009987205266952515,0.6796569334897481,0.6526487598232195,0.6351338315243814,0.035029847106403285,0.4480118552132746,0.541522821745319,0.9901960783342946,0.961904761813152,0.9754901960306132
273,0.001,0.6207054140312331,0.6165800211685044,0.008250783767185308,0.6865757170115453,0.6661452604275123,0.6391846134382135,0.05392132124260945,0.43456407416558185,0.5311630763595584,0.9803921567666283,0.9999999999000001,0.9901960783828335
274,0.001,0.6210174901144845,0.6175583792584283,0.006918219435777116,0.6783296080969238,0.6744735170813168,0.6490235597479577,0.05089989926337319,0.432564592963201,0.5294070394495267,0.9901960783342946,0.9711538460604661,0.9803921568146866
275,0.001,0.6163653177874429,0.6138963582260268,0.0049379211455483785,0.6814279099069863,0.6365911855417139,0.6346690041177413,0.003844363377520851,0.4457406957518306,0.5398205007578398,0.9999999999019609,0.9999999999019609,0.9999999999509803
276,0.001,0.6206515686852592,0.614997427378382,0.011308289110145,0.6841848443787947,0.6677674335591933,0.650891278888665,0.03375236390560281,0.41481278324915366,0.515527628862533,0.9803921567666283,0.9999999999000001,0.9901960783828335
277,0.001,0.6199667134455272,0.6158696242741176,0.008194173808858198,0.6780089673576849,0.6573886567471074,0.6425808177274817,0.029615688995987762,0.4366027935398111,0.5328250928760603,0.9901960783342946,0.9999999999009902,0.9950980391669069
278,0.001,0.6203651960406985,0.6161901525088719,0.00835009188449476,0.6822060519152429,0.642711167826372,0.6288728708145666,0.0276766009811385,0.4544505947670595,0.5461744983127684,0.9803921567666283,0.9900990098029605,0.9852941175987601
279,0.001,0.6164368348462241,0.6130536187972341,0.006766428880967267,0.684752690196896,0.6528620585507038,0.6370948103128695,0.03153448540936498,0.4452102146804837,0.5392608583908425,0.9803921567666283,0.9900990098029605,0.9852941175987601
280,0.001,0.6153588742017746,0.6136305012873241,0.00345673923688342,0.6906874099434142,0.6433816984588024,0.6300994099355212,0.026564597930558317,0.45722888874009204,0.5484598188251159,0.9803921567666283,0.9999999999000001,0.9901960783828335
281,0.001,0.6150467757667814,0.6143393984862736,0.001414753301235448,0.6888382895099536,0.6461251541679981,0.6365393698215485,0.01917152654598741,0.4445661946637276,0.5391064142327275,0.9803921567666283,0.9999999999000001,0.9901960783828335
282,0.001,0.611573093703815,0.6091265965785299,0.004893007928850628,0.6963214771830026,0.6471030834843131,0.6368619542495877,0.020482228565550244,0.44600942574555036,0.5398641125948114,0.9999999999019609,0.9902912620397776,0.9950980391669069
283,0.001,0.611559271812439,0.6105265404496875,0.0020654657798461684,0.6971872836345393,0.6411687953799379,0.6310117338217941,0.02031411701703773,0.4521897072773474,0.5446128403785417,0.9803921567666283,0.9900990098029605,0.9852941175987601
284,0.001,0.6111972055264882,0.6106643176504544,0.001065775504685007,0.6946351290175005,0.6373991709129483,0.6291475921284919,0.016503141298159666,0.45515826032340845,0.5467982734664616,0.9803921567666283,0.9999999999000001,0.9901960783828335
285,0.001,0.6101903127772468,0.6098060118300574,0.0007685969378923931,0.6970502222724558,0.6375103744806028,0.6282628739581388,0.01849498274717845,0.4577354634473073,0.5488144539522103,0.9803921567666283,0.9999999999000001,0.9901960783828335
286,0.001,0.6135392380612237,0.6120038160255977,0.0030708406130932936,0.6946987570913014,0.6504065254155327,0.6346330116776859,0.031547062865951485,0.4482739069898927,0.5418966123925291,0.9803921567666283,0.9999999999000001,0.9901960783828335
287,0.001,0.6124064762677465,0.6113769880362919,0.0020589808783760028,0.6865457402165119,0.6425758249619428,0.6302648268493951,0.024621977945607082,0.4551500640475714,0.546911196821741,0.9803921567666283,0.9999999999000001,0.9901960783828335
288,0.001,0.6097194722720555,0.6083318080220904,0.002775332448696385,0.6916158246436545,0.640805055697759,0.632659373330135,0.016291415487763052,0.4520868643359063,0.5445924610775891,0.9803921567666283,0.9999999999000001,0.9901960783828335
289,0.001,0.6074116719620568,0.606890686920711,0.0010419697027828079,0.6938926981908484,0.644198568428264,0.6303799532207788,0.027637215714682552,0.4569019980140255,0.5482105677371869,0.9803921567666283,0.9999999999000001,0.9901960783828335
290,0.001,0.608824260532856,0.6083107271364757,0.0010270596441322205,0.6920227816174839,0.6530319703560249,0.6302801066753911,0.045503713062726985,0.45372772328051963,0.5456757975412404,0.9803921567666283,0.9999999999000001,0.9901960783828335
291,0.001,0.6082467458077839,0.6078438439539501,0.0008057960065863361,0.6958260032130664,0.64230438190348,0.6285711158724392,0.027466569205417353,0.45818451659269166,0.5491619372762743,0.9803921567666283,0.9999999999000001,0.9901960783828335
292,0.001,0.609828804220472,0.6094930278403419,0.0006715525934331319,0.6990090832247119,0.6430921122139576,0.6284792563494515,0.029225666222034718,0.4612266280536834,0.5512867037865806,0.9803921567666283,0.9999999999000001,0.9901960783828335
293,0.001,0.6091564382825579,0.6087242407458169,0.0008643934639362019,0.6994525686879562,0.6438981393973032,0.6299004601497277,0.0279953550437794,0.4561427555846865,0.5474659720906389,0.9803921567666283,0.9999999999000001,0.9901960783828335
294,0.001,0.6123847024781364,0.6121079730136054,0.0005534578995138872,0.6922357084451762,0.6423154227873858,0.6288034278972476,0.02702403101412689,0.4573412002373992,0.5483962462803638,0.9803921567666283,0.9999999999000001,0.9901960783828335
295,0.001,0.610345367874418,0.6100576307092395,0.0005754659931491395,0.7019496275128958,0.6432249768107545,0.6284420636354708,0.029565807614548533,0.45665171722298775,0.5479575195203169,0.9803921567666283,0.9999999999000001,0.9901960783828335
296,0.001,0.6073199915034431,0.6070022753306797,0.0006354379620461259,0.6989559484611478,0.6440497794572044,0.6299415774205152,0.02821637660849328,0.4531893988938328,0.5454295317832085,0.9803921567666283,0.9999999999000001,0.9901960783828335
297,0.001,0.6083937968526568,0.608051883322852,0.0006838395077336047,0.7044327782739305,0.634019381275364,0.628960435296975,0.010117882506593186,0.4606783526768602,0.5510130218417209,0.9803921567666283,0.9999999999000001,0.9901960783828335
298,0.001,0.6058149305837495,0.6056000569037029,0.00042974577055636994,0.7032841606550876,0.6415187593768624,0.6326573783276128,0.01772271612586052,0.4497421346002575,0.5429703456632909,0.9803921567666283,0.9999999999000001,0.9901960783828335
299,0.001,0.6089564902441842,0.6083870934588569,0.0011387839658709709,0.6986506180648735,0.6499571408711228,0.6293800122597638,0.04115423750059277,0.45961427635055346,0.5501067526885751,0.9803921567666283,0.9999999999000001,0.9901960783828335
300,0.001,0.6104342703308377,0.6100678784506661,0.0007327861593304468,0.7005423013924528,0.6497890236330968,0.6368990452850566,0.0257799347278242,0.44641917367456513,0.5405326640440091,0.9803921567666283,0.9999999999000001,0.9901960783828335
301,0.001,0.6120586842298508,0.6117399781942368,0.0006374079577134191,0.6934827447363504,0.6340713296450821,0.6307249682791093,0.00669274707416109,0.4547371655038105,0.5466116649462215,0.9901960783342946,0.9999999999009902,0.9950980391669069
302,0.001,0.6069215961865017,0.6065684024776731,0.0007063710966446836,0.7006136138583436,0.6336157415427414,0.6313482657367108,0.004534931416285462,0.4523901738569556,0.5448373312758996,0.9999999999019609,0.9999999999019609,0.9999999999509803
303,0.001,0.6087373346090317,0.6084709699664798,0.0005327261455282237,0.7038030582298112,0.6312315913976407,0.6284651452419805,0.005532897561423334,0.45765617840459133,0.5487626648987153,0.9999999999019609,0.9999999999019609,0.9999999999509803
304,0.001,0.6064950206450054,0.6062725548233304,0.000444935527152016,0.6989393565288733,0.6352942398950165,0.6282076257116654,0.014173219199566281,0.4599091731668254,0.5504296843837744,0.9901960783342946,0.9999999999009902,0.9950980391669069
305,0.001,0.6070611519472939,0.6067914579595838,0.0005393905999621243,0.7038593772419891,0.642191921379052,0.6349313399370979,0.014521197881549597,0.4556828955662692,0.547270919198806,0.9803921567666283,0.9999999999000001,0.9901960783828335
306,0.001,0.6179293926273074,0.6131193467548915,0.009620085131505871,0.6955250977637102,0.6898575442678788,0.6555807508674323,0.06855357505664156,0.4272803579148663,0.5258420989360518,0.9999999999019609,0.9272727271884298,0.9607843136783929
307,0.001,0.6309497718300138,0.6236896951283727,0.014520149437885266,0.6571145751564392,0.6738294514955259,0.6483587821324667,0.050941343770782445,0.4384736537279103,0.5344320791769466,0.9803921567666283,0.9999999999000001,0.9901960783828335
308,0.001,0.6263420326369149,0.6204528042248317,0.011778464068941372,0.6726424102360368,0.6575606780893662,0.6429169686401591,0.029287408512341333,0.4349939431415536,0.5322591173185508,0.9901960783342946,0.9901960783342946,0.9901960783828335
309,0.001,0.736617528966495,0.6514965657676969,0.17024191966213817,0.5819367810094066,0.8075311207303814,0.7665708392274146,0.08192058630725917,0.2903781033028165,0.4065908229333061,0.9999999999019609,0.9357798164279102,0.9656862744624664
310,0.001,0.6705825967448098,0.6448390483856201,0.05148709668511791,0.6058806712787919,0.676303837813583,0.6498720394630059,0.052863602033432794,0.42674736187147616,0.5253500765779675,0.9803921567666283,0.9900990098029605,0.9852941175987601
311,0.001,0.6425598753350121,0.6333769112825394,0.01836592731498448,0.6393430183465941,0.6486976947270188,0.6393634221133064,0.018668584580368856,0.44041296817738623,0.5357404895872533,0.9999999999019609,0.9902912620397776,0.9950980391669069
312,0.001,0.6306435167789459,0.623703984277589,0.013879073733863021,0.6617197621461118,0.6792309401082057,0.6392341624287998,0.07999355112220727,0.4450977463439354,0.539218422384482,0.970588235198962,0.9899999999010001,0.9803921568146866
313,0.001,0.6260552778840065,0.6181972974113056,0.01571597050808902,0.6686689573004075,0.6580759865396163,0.6344802893844306,0.0471914169725542,0.4450389657874818,0.539405840718402,0.9803921567666283,0.961538461446006,0.9705882352465398
314,0.001,0.6222345914159503,0.6154354406254632,0.013598302936380995,0.6796424013520214,0.6497076387498893,0.6350055120739282,0.029404279940268573,0.4423074125133697,0.537375421339676,0.970588235198962,0.9999999998989899,0.9852941175987601
315,0.001,0.6213699408939907,0.6177725387471062,0.007194801200447338,0.6832532130021143,0.647872302462073,0.631132421540279,0.03347977294641383,0.44925456049040075,0.5425316920663391,0.9803921567666283,0.9900990098029605,0.9852941175987601
316,0.001,0.6144588163920811,0.6121864105973925,0.004544809078132468,0.6857254531039498,0.6459535547331268,0.6326563107032402,0.02659448455361759,0.44951359801612234,0.5424744867845063,0.9803921567666283,0.9999999999000001,0.9901960783828335
317,0.001,0.6176315546035767,0.6145438658339637,0.006175375952027805,0.682720492167794,0.678303054150413,0.6373836076727101,0.08183887889426128,0.4412601602305465,0.5365735692110583,0.970588235198962,0.9999999998989899,0.9852941175987601
318,0.001,0.6174039265939167,0.614541579570089,0.005724682909203693,0.687346099574958,0.6436290472161537,0.6317572815745485,0.023743567047823294,0.4553762499918554,0.5468721342723232,0.9901960783342946,0.9901960783342946,0.9901960783828335
319,0.001,0.6150046991450446,0.611037226659911,0.007934941140514898,0.6876389587195142,0.6373528288859948,0.6278560342741948,0.018993584644597244,0.45984862532458753,0.5502299255880243,0.9999999999019609,0.980769230674926,0.9901960783828335
320,0.001,0.6146628260612488,0.6104054429701397,0.00851476107241719,0.6881539444573207,0.7024019044988296,0.6380231164249719,0.1287575522620304,0.448159359222723,0.5417670965938227,0.9215686273606306,0.9999999998936171,0.9607843136783929
321,0.001,0.6118124489273343,0.6089521923235485,0.005720505948244993,0.6943094760922071,0.6446399864028481,0.6333669085128635,0.02254611027299189,0.4528878773495544,0.5452490976458094,0.9901960783342946,0.9901960783342946,0.9901960783828335
322,0.001,0.611369903598513,0.6106347462960652,0.001470303932105058,0.6931493089611221,0.6462412967401392,0.6280149840841106,0.03645262421638358,0.4588272996318262,0.5497224432889233,0.970588235198962,0.9999999998989899,0.9852941175987601
323,0.001,0.6150767611605781,0.6106843139444079,0.008784887115845257,0.6964403675928336,0.6512415718798544,0.6300480844927769,0.042386972071493376,0.4602203039320617,0.550593233533351,0.9901960783342946,0.9901960783342946,0.9901960783828335
324,0.001,0.6170717115913119,0.613168756876673,0.007805904331949672,0.690872017830043,0.6405695074913549,0.6279859986959719,0.025167023069133945,0.45701500519358285,0.5483531852720377,0.9803921567666283,0.9999999999000001,0.9901960783828335
325,0.001,0.6142650182758059,0.6113323984401566,0.0058652256609223385,0.687791692687087,0.6470671167560652,0.632686108935113,0.02876200687651541,0.4568868839318167,0.5479597650468202,0.970588235198962,0.9999999998989899,0.9852941175987601
326,0.001,0.6140258354800088,0.612191379070282,0.003668910395000629,0.6874932743079111,0.6652560082136416,0.6325920861141354,0.06532786216805964,0.4517445695844461,0.5443901441256397,0.970588235198962,0.9999999998989899,0.9852941175987601
327,0.001,0.6130866365773338,0.6120107642241887,0.002151750138312179,0.6988909973656311,0.6537945755556518,0.6297210700371686,0.04814699306791904,0.45723018185487374,0.5484558232822606,0.970588235198962,0.9999999998989899,0.9852941175987601
328,0.001,0.6079306357673236,0.6075968039887292,0.0006676607902461131,0.6995768657317935,0.6422232307639777,0.6275652611956877,0.029315939209624834,0.46243202095282177,0.5521350395242745,0.970588235198962,0.9999999998989899,0.9852941175987601
329,0.001,0.6142835968307087,0.6114185154438019,0.0057301652278900815,0.6972673974779697,0.6577633350503211,0.6293482873954025,0.05683010444045067,0.4613371713834291,0.5513149611651393,0.9803921567666283,0.9999999999000001,0.9901960783828335
330,0.001,0.6162550364221845,0.6106003714459283,0.011309329183339807,0.6901681748921619,0.6404540860185436,0.6312189768342411,0.018470225125259043,0.4590051476067989,0.5496970611742914,0.9999999999019609,0.9902912620397776,0.9950980391669069
331,0.001,0.6156094350985118,0.6120939659220832,0.007030935954909572,0.6834134940561769,0.6379198075509539,0.6344677221541312,0.006904172628898831,0.4472392693865383,0.5408874976466083,0.9999999999019609,0.9999999999019609,0.9999999999509803
332,0.001,0.6180194616317749,0.6137021034955978,0.008634716677728907,0.6817709859002494,0.6593596380130917,0.6379243380883161,0.04287059342159944,0.4401453932356682,0.5359993496875828,0.9607843136312957,0.9999999998979593,0.9803921568146866
333,0.001,0.6143950266497475,0.6106894867760795,0.007411088751853511,0.6962452152866861,0.6415481935529148,0.6344958719085244,0.014104621083128686,0.45055361152582524,0.5433707133541624,0.9901960783342946,0.9999999999009902,0.9950980391669069
